,date,venue_name,latitude,longitude,wdir,temp,maxt,visibility,wspd,cloudcover,mint,precip,snowdepth,dew,humidity,precipcover
2944,2018-05-11,Coors Field,39.756031400000005,-104.99292855531492,168.25,15.3,25.3,8.7,20.1,71.9,8.0,0.08,0.0,8.7,69.81,4.17
2945,2018-05-11,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,156.75,16.8,18.2,9.3,12.7,99.4,15.7,0.0,0.0,12.3,75.32,0.0
2946,2018-05-11,Citizens Bank Park,39.90588575,-75.16541101747245,260.42,20.8,24.8,9.9,12.6,51.8,16.5,0.0,0.0,9.9,54.31,0.0
2947,2018-05-11,Yankee Stadium,40.82958275,-73.92652118491901,307.63,18.5,22.3,9.7,15.9,40.8,15.7,0.0,0.0,5.5,48.74,0.0
2948,2018-05-11,PNC Park,40.446925799999995,-80.00560626612204,190.83,15.1,17.9,9.9,8.3,55.4,11.6,0.04,0.0,7.8,63.33,4.17
2949,2018-05-11,Petco Park,32.70718815,-117.15687745290563,188.96,15.7,16.5,9.5,15.7,99.7,14.9,0.0,0.0,11.1,74.38,0.0
2950,2018-05-11,Oriole Park at Camden Yards,39.28398230000001,-76.62249149865416,249.17,21.8,27.5,9.9,12.9,39.3,15.7,0.02,0.0,12.9,60.07,4.17
2951,2018-05-11,Minute Maid Park,29.75723205,-95.35523391491142,148.71,26.0,30.9,9.7,15.5,33.8,21.9,0.0,0.0,20.3,73.4,0.0
2952,2018-05-11,Chase Field,33.44548555,-112.06669283293144,211.46,30.9,38.2,9.9,21.7,30.1,23.7,0.0,0.0,-0.1,14.34,0.0
2953,2018-05-12,Marlins Park,25.7782474,-80.21980500744203,61.71,25.5,26.8,9.9,16.5,84.3,24.4,0.02,0.0,19.0,67.92,4.17
2954,2018-05-12,Rogers Centre,43.6416641,-79.38919882366382,123.96,9.8,11.8,66.9,16.0,26.2,7.9,0.0,0.0,-1.7,44.99,0.0
2955,2018-05-12,Wrigley Field,41.9481225,-87.6563513145702,39.04,8.6,10.2,8.8,15.8,99.8,7.2,3.14,0.0,6.4,85.99,29.17
2956,2018-05-12,Dodger Stadium,34.074552350000005,-118.24004805779221,159.13,16.2,18.4,9.6,5.9,90.8,14.2,0.32,0.0,11.5,74.17,12.5
2957,2018-05-12,Progressive Field,41.4960144,-81.68420022215649,84.96,9.9,12.2,9.3,18.1,82.9,8.4,7.87,0.0,6.5,80.24,41.67
2958,2018-05-12,Coors Field,39.756031400000005,-104.99292855531492,48.46,13.1,19.1,7.1,17.6,97.0,10.3,0.37,0.0,10.6,86.28,8.33
2959,2018-05-12,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,177.5,16.5,19.1,9.7,10.7,95.5,14.3,0.34,0.0,11.4,72.67,8.33
2960,2018-05-12,Yankee Stadium,40.82958275,-73.92652118491901,54.38,13.8,18.4,8.9,9.1,100.0,11.7,4.03,0.0,8.7,74.18,29.17
2961,2018-05-12,Comerica Park,42.33915895,-83.04962481782741,59.25,7.9,10.5,6.0,11.1,81.0,6.4,81.97,0.0,6.1,88.23,79.17
2962,2018-05-12,PNC Park,40.446925799999995,-80.00560626612204,185.83,17.7,27.8,8.6,15.4,53.7,10.7,8.56,0.0,12.4,73.64,20.83
2963,2018-05-12,Petco Park,32.70718815,-117.15687745290563,201.0,15.9,17.7,9.9,12.8,93.4,13.8,0.22,0.0,10.4,70.22,4.17
2964,2018-05-12,Oriole Park at Camden Yards,39.28398230000001,-76.62249149865416,88.5,21.1,28.5,9.0,15.8,59.6,16.9,3.62,0.0,16.2,74.56,12.5
2965,2018-05-12,Minute Maid Park,29.75723205,-95.35523391491142,149.0,26.8,31.0,9.5,14.2,47.5,23.0,0.0,0.0,21.6,75.05,0.0
2966,2018-05-12,Chase Field,33.44548555,-112.06669283293144,228.5,27.2,32.1,9.9,18.0,17.5,22.7,0.0,0.0,0.1,17.84,0.0
2967,2018-05-13,Marlins Park,25.7782474,-80.21980500744203,112.79,24.5,27.5,9.6,14.5,89.0,21.9,27.71,0.0,22.5,89.24,50.0
2968,2018-05-13,Rogers Centre,43.6416641,-79.38919882366382,158.38,11.6,15.0,66.8,14.9,13.1,7.9,0.0,0.0,2.9,57.11,0.0
2969,2018-05-13,Wrigley Field,41.9481225,-87.6563513145702,78.58,12.3,18.2,7.6,13.0,92.0,8.5,22.65,0.0,9.7,84.49,33.33
2970,2018-05-13,Dodger Stadium,34.074552350000005,-118.24004805779221,246.64,16.5,20.3,9.8,13.6,60.0,15.0,0.5,0.0,11.0,70.56,8.33
2971,2018-05-13,Progressive Field,41.4960144,-81.68420022215649,182.63,10.4,12.9,8.0,13.7,85.5,7.9,17.66,0.0,8.2,85.99,50.0
2972,2018-05-13,Coors Field,39.756031400000005,-104.99292855531492,161.21,12.2,15.7,7.6,16.1,93.2,9.6,0.31,0.0,10.0,86.94,8.33
2973,2018-05-13,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,234.13,17.5,21.5,9.9,13.1,66.7,15.4,0.0,0.0,10.8,65.56,0.0
2974,2018-05-13,Citizens Bank Park,39.90588575,-75.16541101747245,81.58,12.9,14.2,6.6,11.4,99.8,12.1,5.02,0.0,11.7,92.81,29.17
2975,2018-05-13,Yankee Stadium,40.82958275,-73.92652118491901,60.88,11.8,12.6,8.8,8.3,100.0,11.3,3.54,0.0,9.4,85.55,25.0
2976,2018-05-13,Comerica Park,42.33915895,-83.04962481782741,109.83,11.5,17.1,9.3,7.8,64.9,6.5,16.92,0.0,7.6,78.17,25.0
2977,2018-05-13,PNC Park,40.446925799999995,-80.00560626612204,221.04,17.4,23.0,4.6,9.3,88.0,14.0,6.85,0.0,16.3,93.56,50.0
2978,2018-05-13,Petco Park,32.70718815,-117.15687745290563,246.54,17.3,20.0,9.9,14.8,71.3,15.6,0.0,0.0,9.7,61.66,0.0
2979,2018-05-13,Oriole Park at Camden Yards,39.28398230000001,-76.62249149865416,92.42,16.7,18.5,6.8,12.9,93.5,15.1,10.01,0.0,15.8,94.74,29.17
2980,2018-05-13,Minute Maid Park,29.75723205,-95.35523391491142,129.75,27.1,32.4,9.6,13.4,46.9,23.1,0.0,0.0,22.1,76.2,0.0
2981,2018-05-13,Chase Field,33.44548555,-112.06669283293144,181.88,25.6,30.9,9.9,14.7,16.4,19.2,0.0,0.0,1.6,22.09,0.0
2982,2018-05-14,Wrigley Field,41.9481225,-87.6563513145702,132.42,18.1,28.9,7.8,13.2,87.1,12.3,30.16,0.0,14.5,81.65,54.17
2983,2018-05-14,AT&T Park,37.7786119,-122.3902674542564,269.42,14.1,17.2,9.9,18.0,77.0,12.3,0.0,0.0,8.7,70.23,0.0
2984,2018-05-14,Comerica Park,42.33915895,-83.04962481782741,200.71,16.1,23.0,6.6,12.6,36.0,10.6,2.97,0.0,13.7,86.39,29.17
2985,2018-05-14,Petco Park,32.70718815,-117.15687745290563,231.83,17.3,20.0,9.9,14.9,79.9,15.6,0.0,0.0,11.6,69.23,0.0
2986,2018-05-14,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,182.96,17.5,21.6,9.9,10.9,24.9,13.6,0.0,0.0,11.3,68.07,0.0
2987,2018-05-14,Chase Field,33.44548555,-112.06669283293144,182.46,27.5,34.2,9.9,13.3,13.3,19.9,0.0,0.0,-1.5,15.75,0.0
2988,2018-05-14,Fenway Park,42.346462100000004,-71.0971002033302,177.92,14.6,20.3,9.9,11.8,68.5,9.4,0.0,0.0,10.5,78.05,0.0
2989,2018-05-14,Target Field,44.9817039,-93.2778457595517,185.71,17.5,23.5,8.7,7.2,69.8,12.5,4.15,0.0,13.5,79.34,25.0
2990,2018-05-14,Kauffman Stadium,39.05144525,-94.48047131020273,211.25,25.8,29.9,9.9,14.8,27.9,22.0,0.28,0.0,18.6,65.19,12.5
2991,2018-05-15,PNC Park,40.446925799999995,-80.00560626612204,197.13,21.7,27.5,8.7,17.5,41.5,16.2,0.77,0.0,17.2,77.52,4.17
2992,2018-05-15,SunTrust Park,33.89070855,-84.46853422885837,100.17,23.7,26.3,9.9,10.9,71.5,21.1,1.62,0.0,18.0,70.86,12.5
2993,2018-05-15,AT&T Park,37.7786119,-122.3902674542564,255.92,14.9,18.2,9.9,17.5,82.7,13.3,0.0,0.0,8.4,65.88,0.0
2994,2018-05-15,Comerica Park,42.33915895,-83.04962481782741,149.63,18.0,21.6,9.5,12.6,43.9,12.2,21.15,0.0,14.2,79.69,37.5
2995,2018-05-15,Petco Park,32.70718815,-117.15687745290563,255.75,17.6,20.5,9.9,16.0,68.3,16.1,0.0,0.0,11.1,66.03,0.0
2996,2018-05-15,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,177.48,17.3,21.1,9.9,9.4,24.4,14.0,0.0,0.0,10.8,66.74,0.0
2997,2018-05-15,Marlins Park,25.7782474,-80.21980500744203,158.67,25.2,30.7,9.8,16.5,75.2,21.1,18.48,0.0,22.3,84.84,33.33
2998,2018-05-15,Chase Field,33.44548555,-112.06669283293144,189.92,28.4,34.3,9.9,8.8,2.1,21.1,0.0,0.0,-1.3,15.47,0.0
2999,2018-05-15,Nationals Park,38.87274095,-77.00838588569519,196.08,24.3,31.7,9.5,30.3,85.2,18.8,10.58,0.0,18.9,72.85,8.33
3000,2018-05-15,Fenway Park,42.346462100000004,-71.0971002033302,213.79,18.9,29.0,8.9,16.6,79.0,14.3,23.48,0.0,15.0,80.12,25.0
3001,2018-05-15,Target Field,44.9817039,-93.2778457595517,180.58,17.9,24.6,8.8,9.7,5.7,10.7,0.0,0.0,6.2,52.99,0.0
3002,2018-05-15,Kauffman Stadium,39.05144525,-94.48047131020273,184.75,22.7,26.4,9.9,11.7,40.9,18.9,0.05,0.0,16.8,69.7,4.17
3003,2018-05-15,Safeco Field,47.5914138,-122.33202253168486,205.48,16.2,20.3,9.9,10.2,44.6,12.4,0.0,0.0,11.5,74.46,0.0
3004,2018-05-15,Citi Field,40.75727785,-73.84587884942417,211.58,21.1,31.1,6.4,21.5,72.1,15.5,11.1,0.0,16.5,77.53,16.67
3005,2018-05-16,PNC Park,40.446925799999995,-80.00560626612204,77.58,20.2,23.4,9.3,7.7,70.8,16.6,15.64,0.0,17.1,82.99,29.17
3006,2018-05-16,SunTrust Park,33.89070855,-84.46853422885837,127.96,21.6,24.2,7.4,8.2,86.2,20.1,40.76,0.0,19.7,89.44,58.33
3007,2018-05-16,AT&T Park,37.7786119,-122.3902674542564,269.63,15.2,18.5,9.9,16.2,56.3,12.6,0.0,0.0,9.1,68.0,0.0
3008,2018-05-16,Comerica Park,42.33915895,-83.04962481782741,94.29,16.7,23.4,10.8,8.4,14.7,9.8,0.0,0.0,9.2,62.47,0.0
3009,2018-05-16,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,200.04,17.8,22.5,9.9,9.5,3.5,13.4,0.0,0.0,10.1,62.55,0.0
3010,2018-05-16,Marlins Park,25.7782474,-80.21980500744203,126.71,25.3,29.7,9.9,20.4,64.2,22.2,7.96,0.0,22.8,86.8,16.67
3011,2018-05-16,Chase Field,33.44548555,-112.06669283293144,196.0,29.7,36.6,9.9,11.0,1.0,21.6,0.0,0.0,-3.3,13.4,0.0
3012,2018-05-16,Fenway Park,42.346462100000004,-71.0971002033302,147.33,12.8,16.1,9.6,16.6,82.0,10.8,0.0,0.0,9.1,78.55,0.0
3013,2018-05-16,Oriole Park at Camden Yards,39.28398230000001,-76.62249149865416,86.71,19.8,21.3,5.3,11.5,92.9,18.6,29.41,0.0,19.1,95.85,79.17
3014,2018-05-16,Target Field,44.9817039,-93.2778457595517,203.79,21.8,29.9,9.9,14.2,7.9,11.6,0.0,0.0,9.2,47.78,0.0
3015,2018-05-16,Kauffman Stadium,39.05144525,-94.48047131020273,123.71,21.5,27.0,8.8,11.6,35.3,17.0,1.49,0.0,17.0,77.45,8.33
3016,2018-05-16,Safeco Field,47.5914138,-122.33202253168486,199.17,15.5,19.6,9.9,8.7,86.5,13.0,0.0,0.0,10.0,70.53,0.0
3017,2018-05-16,Citi Field,40.75727785,-73.84587884942417,62.33,16.0,18.7,7.0,13.1,99.4,13.4,9.79,0.0,13.5,85.69,50.0
3018,2018-05-17,Fenway Park,42.346462100000004,-71.0971002033302,156.5,16.1,21.2,9.8,8.4,91.3,11.0,0.13,0.0,13.2,83.53,8.33
3019,2018-05-17,AT&T Park,37.7786119,-122.3902674542564,262.96,14.7,17.7,9.9,23.8,74.8,12.9,0.0,0.0,10.2,74.78,0.0
3020,2018-05-17,Safeco Field,47.5914138,-122.33202253168486,223.13,14.8,18.3,9.9,8.1,95.8,12.3,0.0,0.0,9.3,70.06,0.0
3021,2018-05-17,Marlins Park,25.7782474,-80.21980500744203,122.96,24.7,27.5,9.2,10.7,87.2,22.4,14.39,0.0,23.3,92.11,45.83
3022,2018-05-17,Rogers Centre,43.6416641,-79.38919882366382,178.52,15.8,22.0,66.7,12.8,0.4,9.7,0.0,0.0,8.9,66.18,0.0
3023,2018-05-17,Busch Stadium,38.62255379999999,-90.19392193458769,61.04,23.5,28.7,9.9,14.4,17.7,19.0,0.0,0.0,16.5,66.82,0.0
3024,2018-05-17,PNC Park,40.446925799999995,-80.00560626612204,69.08,20.6,25.5,6.7,8.7,67.1,17.4,13.51,0.0,17.5,84.09,12.5
3025,2018-05-17,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,160.29,17.5,21.0,9.9,13.0,22.2,13.4,0.0,0.0,11.0,66.73,0.0
3026,2018-05-17,Guaranteed Rate Field,41.8300162,-87.63256264837347,60.13,16.7,21.0,9.5,15.9,68.9,11.9,0.0,0.0,9.6,64.39,0.0
3027,2018-05-18,Citi Field,40.75727785,-73.84587884942417,77.0,17.2,19.1,9.3,18.3,93.8,13.8,0.0,0.0,8.4,59.17,0.0
3028,2018-05-18,Fenway Park,42.346462100000004,-71.0971002033302,80.79,12.8,17.9,9.7,20.7,77.9,8.2,0.0,0.0,4.5,58.42,0.0
3029,2018-05-18,Great American Ball Park,39.09724845,-84.50662325533993,52.46,21.2,24.2,8.8,12.1,89.4,18.1,4.13,0.0,18.9,87.28,25.0
3030,2018-05-18,Minute Maid Park,29.75723205,-95.35523391491142,197.79,27.5,33.7,8.5,13.8,43.6,22.9,0.0,0.0,21.6,73.13,0.0
3031,2018-05-18,AT&T Park,37.7786119,-122.3902674542564,261.25,13.8,16.4,9.3,18.6,96.4,12.5,0.0,0.0,10.1,78.57,0.0
3032,2018-05-18,Safeco Field,47.5914138,-122.33202253168486,227.17,14.9,18.2,9.9,5.6,96.9,11.9,0.0,0.0,10.3,74.62,0.0
3033,2018-05-18,SunTrust Park,33.89070855,-84.46853422885837,135.08,22.4,27.8,7.6,12.7,66.5,19.2,3.68,0.0,19.2,83.72,16.67
3034,2018-05-18,Target Field,44.9817039,-93.2778457595517,136.08,21.8,28.4,9.9,17.4,28.0,14.2,0.34,0.0,9.9,47.78,8.33
3035,2018-05-18,Kauffman Stadium,39.05144525,-94.48047131020273,94.21,23.5,30.0,9.9,11.1,3.3,16.2,0.0,0.0,14.8,61.01,0.0
3036,2018-05-18,Rogers Centre,43.6416641,-79.38919882366382,64.58,12.9,16.6,67.3,28.5,5.6,10.9,0.0,0.0,-0.4,40.53,0.0
3037,2018-05-18,Busch Stadium,38.62255379999999,-90.19392193458769,137.29,20.1,22.3,5.6,18.3,83.9,18.8,43.3,0.0,18.1,89.15,79.17
3038,2018-05-18,PNC Park,40.446925799999995,-80.00560626612204,84.58,19.4,22.6,9.9,18.4,65.8,17.3,0.0,0.0,15.1,76.58,0.0
3039,2018-05-18,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,186.54,17.8,20.3,9.9,10.5,74.4,16.2,0.0,0.0,11.4,66.68,0.0
3040,2018-05-18,Guaranteed Rate Field,41.8300162,-87.63256264837347,42.13,14.9,19.5,8.9,15.2,90.2,11.9,0.56,0.0,9.5,70.93,16.67
3041,2018-05-19,Citi Field,40.75727785,-73.84587884942417,54.54,12.1,13.4,4.5,15.0,97.1,10.5,15.84,0.0,9.1,84.04,62.5
3042,2018-05-19,Fenway Park,42.346462100000004,-71.0971002033302,61.21,10.3,12.7,7.3,13.9,73.6,7.4,4.56,0.0,7.8,85.08,41.67
3043,2018-05-19,Great American Ball Park,39.09724845,-84.50662325533993,165.46,21.5,26.6,8.7,13.8,64.5,17.8,2.45,0.0,19.5,89.07,37.5
3044,2018-05-19,Minute Maid Park,29.75723205,-95.35523391491142,154.25,27.3,32.1,9.6,18.1,36.9,23.3,0.0,0.0,22.0,74.98,0.0
3045,2018-05-19,AT&T Park,37.7786119,-122.3902674542564,258.29,13.8,16.6,9.9,24.9,91.2,12.2,0.0,0.0,8.9,72.53,0.0
3046,2018-05-19,Safeco Field,47.5914138,-122.33202253168486,254.0,16.5,22.0,9.8,6.1,94.9,12.8,0.7,0.0,11.5,73.48,20.83
3047,2018-05-19,Nationals Park,38.87274095,-77.00838588569519,87.21,17.3,22.2,7.6,13.7,99.9,13.8,17.88,0.0,15.4,88.9,58.33
3048,2018-05-19,SunTrust Park,33.89070855,-84.46853422885837,178.29,24.2,29.7,9.1,10.0,72.5,20.9,1.83,0.0,19.4,76.61,8.33
3049,2018-05-19,Target Field,44.9817039,-93.2778457595517,185.08,15.3,21.9,9.4,19.6,93.3,11.0,1.9,0.0,10.5,73.12,16.67
3050,2018-05-19,Kauffman Stadium,39.05144525,-94.48047131020273,176.67,22.0,26.1,9.8,9.4,42.7,19.1,4.78,0.0,17.4,75.97,25.0
3051,2018-05-19,Rogers Centre,43.6416641,-79.38919882366382,75.33,11.1,13.0,66.0,22.8,50.2,8.6,16.68,0.0,7.8,81.88,33.33
3052,2018-05-19,Busch Stadium,38.62255379999999,-90.19392193458769,227.5,21.5,26.7,7.6,10.3,68.3,18.9,7.86,0.0,17.7,80.1,20.83
3053,2018-05-19,PNC Park,40.446925799999995,-80.00560626612204,148.88,18.9,24.8,9.7,12.5,80.5,13.6,20.32,0.0,16.3,85.65,58.33
3054,2018-05-19,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,165.04,17.7,20.9,9.9,11.2,97.4,15.9,0.0,0.0,12.6,72.41,0.0
3055,2018-05-19,Guaranteed Rate Field,41.8300162,-87.63256264837347,131.25,16.2,20.5,5.6,8.8,98.7,13.7,5.37,0.0,14.1,88.25,33.33
3056,2018-05-20,Citi Field,40.75727785,-73.84587884942417,233.33,20.9,28.2,6.4,15.3,79.7,13.0,0.0,0.0,15.6,74.42,0.0
3057,2018-05-20,Fenway Park,42.346462100000004,-71.0971002033302,253.5,20.2,26.6,8.6,17.5,88.0,12.2,4.08,0.0,16.4,80.52,41.67
3058,2018-05-20,Great American Ball Park,39.09724845,-84.50662325533993,236.54,23.1,29.9,7.1,6.6,42.0,17.2,0.28,0.0,18.8,79.27,8.33
3059,2018-05-20,Minute Maid Park,29.75723205,-95.35523391491142,126.13,26.6,31.6,9.5,17.6,53.1,21.2,11.03,0.0,22.1,78.12,33.33
3060,2018-05-20,AT&T Park,37.7786119,-122.3902674542564,257.79,13.6,16.2,9.7,21.6,88.5,12.1,0.0,0.0,8.5,71.85,0.0
3061,2018-05-20,Safeco Field,47.5914138,-122.33202253168486,216.17,15.1,18.4,9.8,7.5,93.6,13.0,0.0,0.0,9.6,70.52,0.0
3062,2018-05-20,Nationals Park,38.87274095,-77.00838588569519,203.83,25.1,31.6,9.9,13.7,84.6,20.7,0.09,0.0,19.1,72.03,4.17
3063,2018-05-20,SunTrust Park,33.89070855,-84.46853422885837,111.13,23.8,30.6,9.7,10.4,53.2,19.6,37.58,0.0,19.3,77.66,12.5
3064,2018-05-20,Target Field,44.9817039,-93.2778457595517,62.88,14.5,22.4,9.9,11.9,34.2,6.8,0.0,0.0,1.6,46.5,0.0
3065,2018-05-20,Kauffman Stadium,39.05144525,-94.48047131020273,181.0,20.2,22.4,9.4,13.5,70.7,18.4,14.53,0.0,17.4,84.19,25.0
3066,2018-05-20,Rogers Centre,43.6416641,-79.38919882366382,266.54,15.6,20.0,66.2,13.9,35.4,10.9,0.99,0.0,9.4,68.74,12.5
3067,2018-05-20,Busch Stadium,38.62255379999999,-90.19392193458769,128.92,22.1,26.7,9.7,9.1,21.8,17.3,1.99,0.0,18.0,78.89,25.0
3068,2018-05-20,PNC Park,40.446925799999995,-80.00560626612204,276.38,20.4,22.9,9.3,10.1,74.0,17.9,1.17,0.0,17.1,82.01,20.83
3069,2018-05-20,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,219.04,17.8,20.2,9.2,9.0,98.6,16.3,0.0,0.0,13.0,73.99,0.0
3070,2018-05-20,Guaranteed Rate Field,41.8300162,-87.63256264837347,24.38,9.7,15.6,9.3,17.7,97.9,7.2,3.23,0.0,7.4,85.68,16.67
3071,2018-05-21,Miller Park,43.0280619,-87.97209586840819,66.46,9.3,12.1,3.8,13.6,83.1,7.1,13.12,0.0,8.1,92.2,50.0
3072,2018-05-21,Citizens Bank Park,39.90588575,-75.16541101747245,124.67,20.8,25.6,9.9,14.1,51.1,16.4,0.0,0.0,11.9,58.27,0.0
3073,2018-05-21,Guaranteed Rate Field,41.8300162,-87.63256264837347,112.71,13.8,18.0,5.0,12.9,98.0,9.8,29.16,0.0,12.7,92.86,54.17
